iteration,avg_val_score,retrained_test_score,cv_ensembled_test_score,post_hoc_surrogate_incumbent_iteration,post_hoc_surrogate_incumbent_mean,dataset_id,repetition,outer_fold,optimizer,metric,problem_type,model,mitigation,reshuffling,inner_split,selection_set_size,random_state,outer_n_folds,outer_n_repeats,experiment_source,raw_experiment_id,experiment_id,normalized_avg_val_score,normalized_retrained_test_score,normalized_cv_ensembled_test_score
67,0.5,0.5,0.5,55,-0.7764472295186695,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.9667426415638452,0.9139011677772645,0.6937261976347965
68,0.23834421721945342,0.21378023674729796,0.21476668382226805,55,-0.7764472295186604,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.25934802469710955,0.03331793890611628,0.027209861695730964
69,0.2506696044975818,0.2317292846114256,0.2312896723280149,55,-0.776447229518734,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.29267009584987436,0.08853994853862933,0.06581980356784897
70,0.2647128863574988,0.21501329559101046,0.22355892949047862,55,-0.7764472295186122,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.3306365488947109,0.03711156561324837,0.04775506113449602
71,0.24615729261286923,0.2323618974095043,0.23048550351689823,55,-0.7764472295185915,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.280470919118716,0.09048624397968003,0.06394066947284033
72,0.2530884049787643,0.20771144278606957,0.21203250986447075,55,-0.7764472295184769,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.29920939882831543,0.014646697895362024,0.020820805772700134
73,0.3352754523359438,0.2473623262995367,0.24398481729284605,55,-0.7764472295175525,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.5214046595590969,0.13663653757339844,0.09548506714772499
74,0.23543502810988637,0.21626779893635262,0.2182192485846629,55,-0.7764472295175454,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.25148294067838145,0.040971168437025876,0.03527761074363621
75,0.24937090319888056,0.2597358037399211,0.23149339509349798,55,-0.7764472295175704,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2891590161486869,0.17470475687801057,0.06629585087191828
76,0.238810669481747,0.2261215474352376,0.2275261622919883,55,-0.7764472295180799,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2606090930207878,0.07128719403575942,0.057025456003207145
77,0.2434150443129649,0.2326299536798765,0.23189011837364892,55,-0.7764472295180784,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.27305716481583003,0.09131094543775192,0.06722289035878934
78,0.24367097930424964,0.2185838051123692,0.22166109109624288,55,-0.7764472295180418,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2737490930934271,0.04809658903476981,0.04332030467027468
79,0.23854368693688177,0.21774746954880764,0.2213930348258707,55,-0.7764472295180151,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.259887297335525,0.04552352048558446,0.04269392663860522
80,0.2269836496207006,0.211903842854692,0.21183950934980267,55,-0.7764472295180374,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.22863437381384732,0.027545028699610945,0.020369813589897864
81,0.23051457049566682,0.21767241379310343,0.20937339166237767,55,-0.7764472295178776,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.23818032916400433,0.04529260407732433,0.01460713569853675
82,0.22976088184027676,0.21923786241207754,0.2192807514153371,55,-0.7764472295180065,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.23614270824100866,0.050108860592465915,0.03775806774904805
83,0.23820857781160232,0.22984216846800487,0.2287592211357008,55,-0.7764472295177437,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.25898131930298746,0.08273405027380146,0.059906794948887704
84,0.2510881840276925,0.26331703551209473,0.24176531137416368,55,-0.776447229517728,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2938017387403327,0.18572276835785487,0.0902986570455003
85,0.2417174035794074,0.22262609366958308,0.22125364556527705,55,-0.7764472295178954,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.26846753983781274,0.06053308702249812,0.04236821006213684
86,0.2917413399454988,0.2216289243437981,0.23502101561159716,55,-0.7764472295179914,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.4037088210501463,0.05746519759846929,0.07453898576869124
87,0.5,0.22760121804769262,0.5,55,-0.7764472295184712,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.9667426415638452,0.075839546084318,0.6937261976347965
88,0.23894753639555155,0.22417009778692742,0.2180476925716246,55,-0.7764472295184435,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.26097911701576176,0.06528336742099396,0.0348767288033675
89,0.23055139567426897,0.21205395436610042,0.21448790530108086,55,-0.7764472295184304,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.23827988718955795,0.028006861516131205,0.026558428542794468
90,0.24674465421157288,0.2599073597529593,0.23101089380682793,55,-0.7764472295184651,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.28205886962629445,0.17523256581117658,0.06516837041491298
91,0.2422059509488621,0.2177903585520673,0.22279764968262128,55,-0.7764472295184601,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2697883429768227,0.0456554727188763,0.04597614752455397
92,0.26684506419856135,0.23303739921084232,0.23970663921770452,55,-0.7764472295184606,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.33640095857426006,0.09256449165402156,0.08548807376227703
93,0.22707939508506614,0.2083762223365928,0.20893377937896718,55,-0.7764472295184897,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.22889322468028656,0.016691957511381014,0.013579875726598575
94,0.23756352343308862,0.2328872876994339,0.23486018184937374,55,-0.7764472295185427,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.257237394555375,0.0921026588375013,0.07416315894968929
95,0.2292735619767755,0.21499185108938057,0.21521701835649332,55,-0.7764472295185297,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.23482522370285058,0.03704558949660228,0.02826217678893566
96,0.2427816512410086,0.22218648138617247,0.22043875450334527,55,-0.7764472295185477,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.27134476677630964,0.05918057663125952,0.040464020845860905
97,0.2552930056710775,0.2157745753988678,0.22534954537656537,55,-0.7764472295193021,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.30516960595811937,0.039453717754173584,0.05193926638604931
98,0.2587864876144649,0.215152684851604,0.2290379996568881,55,-0.7764472295193074,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.314614343982297,0.03754041037144576,0.060558228101824464
99,0.2461388800235681,0.2167288557213929,0.228930777148739,55,-0.7764472295193087,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.28042114010593905,0.042389654944909885,0.060307676889156156
100,0.2406500871529227,0.21536712986790185,0.21710413449991428,55,-0.7764472295192852,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.26558201639718626,0.038200171537903616,0.03267187813189048
101,0.24612292244617384,0.22083547778349633,0.21764024704065876,55,-0.776447229519289,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.28037799829486587,0.05502408128257613,0.03392463419522966
102,0.23311320059902285,0.2243630983015955,0.21830502659118212,55,-0.7764472295186118,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.24520580716723148,0.06587715247080607,0.0354780517137707
103,0.23772678172489148,0.21996697546749,0.2186695831188883,55,-0.7764472295186675,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.25767876846866267,0.05235204855842182,0.036329925836841165
104,0.23841909508261128,0.21577457539886769,0.2170826899982845,55,-0.7764472295186762,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.25955045934906895,0.039453717754173244,0.032621767889356924
105,0.5,0.5,0.5,55,-0.776447229519034,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.9667426415638452,0.9139011677772645,0.6937261976347965
106,0.24913829082071037,0.2568622405215303,0.23091439354949383,55,-0.7764472295190322,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2885301412872734,0.16586395724747674,0.06494287432351173
107,0.23629121351238547,0.21905558414822424,0.2179511923142906,55,-0.77644722951941,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2537976647725006,0.04954806360097634,0.03465123271196649
108,0.23742665651928418,0.2407681420483787,0.23031394750386003,55,-0.7764472295193875,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2568673705604013,0.11634888170482294,0.06353978753257188
109,0.3415081138143521,0.3309315491507977,0.2898438840281352,55,-0.7764472295193977,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.5382548553840312,0.3937454641419807,0.2026458208057729
110,0.24591486018707187,0.22311931720706812,0.21968819694630304,55,-0.7764472295193943,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2798154954504884,0.06205053770535109,0.038710162357186155
111,0.23329548523310328,0.20822611082518439,0.2113891748155774,55,-0.7764472295193903,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.24569861939372128,0.01623012469486075,0.019317498496693168
112,0.2347703336361182,0.21705052324583973,0.21885186138274149,55,-0.7764472295193792,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.24968591831714043,0.04337929669459684,0.03675586289837666
113,0.3030945425085312,0.23063561502830676,0.24681549150797732,55,-0.7764472295190213,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.4344025603282978,0.08517516658969496,0.10209961916215683
114,0.2984459774629906,0.2324369531652084,0.2466761022473838,55,-0.7764472295190601,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.421835018902591,0.09071716038793982,0.10177390258568872
115,0.23783848476665115,0.22895222165036877,0.22168253559787277,55,-0.7764472295190891,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2579807611461748,0.07999604143300139,0.0433704149128085
116,0.2611255002086761,0.21853019385829464,0.23047478126608345,55,-0.7764472295192261,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.320937937905372,0.047931648743155086,0.06391561435157381
117,0.23860567598752846,0.22062103276719847,0.2234731514839594,55,-0.7764472295190515,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2600548866785396,0.054364320116118275,0.04755462016436153
118,0.24420617189993377,0.22923100017155595,0.22797649682621368,55,-0.7764472295191058,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.27519600306480513,0.0808537309493965,0.0580777710964121
119,0.23540740922593473,0.22835177560473507,0.22641104820723967,55,-0.7764472295191376,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.25140827215921613,0.07814871016692033,0.054419723391461415
120,0.5,0.5,0.5,55,-0.7764472295189655,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.9667426415638452,0.9139011677772645,0.6937261976347965
121,0.33412589301058104,0.26805627037227653,0.26372448104306057,55,-0.776447229518963,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.5182967898614009,0.2003034901365708,0.1416115453998799
122,0.26213757886725764,0.20674644021272948,0.21413407102418935,55,-0.7764472295190081,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.3236741243076682,0.011677772646302511,0.025731609540990262
123,0.2435396361672355,0.21474523932063816,0.22186481386172585,55,-0.7764472295190239,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.27339400280228643,0.03628686415517613,0.04379635197434373
124,0.2627341467606118,0.22579987991079087,0.23541773889174822,55,-0.7764472295190269,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.32528696432163495,0.0702975522860728,0.07546602525556255
125,0.2294227039501141,0.2091053353920055,0.21272945616743866,55,-0.7764472295189145,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.23522843370634242,0.0189351454773376,0.02244938865504125
126,0.23094235632042825,0.21457368330759985,0.21592468691027622,55,-0.776447229518785,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2393368615608516,0.03575905522200978,0.029915814792543814
127,0.2366263226376648,0.22596071367301418,0.22038514324927083,55,-0.7764472295189245,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2547036428050379,0.07079237316091594,0.04033874523952701
128,0.24769351631355407,0.25619746097100704,0.2307642820380854,55,-0.7764472295189238,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.28462414808472364,0.16381869763145776,0.06459210262577683
129,0.2337539587066998,0.22414865328529765,0.2143485160404871,55,-0.7764472295189435,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.24693811681186312,0.0652173913043482,0.02623271196632583
130,0.30688262588073545,0.25030022302281696,0.25977869274318066,55,-0.7764472295189339,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.44464376255690347,0.14567526555386986,0.13239126077370234
131,0.23368644587926246,0.22475982158174634,0.22192914736661518,55,-0.7764472295189295,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.24675559376501466,0.06709771062875247,0.0439466827019444
132,0.24114293079321425,0.21325484645736825,0.21167867558757925,55,-0.7764472295189314,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.26691443463917736,0.031701524048294676,0.019993986770895925
133,0.2484570250165714,0.24370603877165886,0.23162206210327674,55,-0.7764472295189326,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2866883178145337,0.125387609685294,0.06659651232711988
134,0.2513165001350257,0.22000986447074966,0.21539929662034651,55,-0.7764472295189505,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2944189984987648,0.05248400079171366,0.028688113850471153
135,0.2406230820219477,0.2170076342425803,0.2271830502659118,55,-0.7764472295189849,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2655090071784468,0.04324734446130568,0.05622369212266998
136,0.2438489676674932,0.21833719334362667,0.2263896037056099,55,-0.7764472295189996,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.27423029021693585,0.047337863693343314,0.05436961314892785
137,0.23943424250607614,0.21666452221650367,0.21893763938926059,55,-0.7764472295190075,363700,1,0,smac,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep1_fold0_smac_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep1_fold0_smac_roc_auc_cv,0.2622949422534941,0.042191726594972966,0.036956303868510884
