iteration,avg_val_score,retrained_test_score,cv_ensembled_test_score,dataset_id,repetition,outer_fold,optimizer,metric,problem_type,model,mitigation,reshuffling,inner_split,selection_set_size,random_state,outer_n_folds,outer_n_repeats,experiment_source,raw_experiment_id,experiment_id,normalized_avg_val_score,normalized_retrained_test_score,normalized_cv_ensembled_test_score
30,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
31,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
32,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
33,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
34,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
35,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
36,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
37,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
38,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
39,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
40,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
41,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
42,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
43,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
44,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
45,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
46,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
47,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
48,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
49,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
50,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
51,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
52,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
53,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
54,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
55,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
56,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
57,0.19919786096256686,0.24128796673491348,0.24457015007282012,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.18580751353980218,0.3979651162790677,0.3648679678530434
58,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
59,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
60,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
61,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
62,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
63,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
64,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
65,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
66,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
67,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
68,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
69,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
70,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
71,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
72,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
73,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
74,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
75,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
76,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
77,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
78,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
79,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
80,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
81,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
82,0.19434280889389255,0.23350993097916717,0.23914557696772698,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11724752191281662,0.1837209302325601,0.24684270952927825
83,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
84,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
85,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
86,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
87,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
88,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
89,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
90,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
91,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
92,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
93,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
94,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
95,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
96,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
97,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
98,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
99,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
100,0.1940613566000563,0.22892964940794058,0.237119277286447,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.11327302964458477,0.05755813953488456,0.20275545350172272
101,0.1946242611877287,0.23386875488106051,0.23886062857504697,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.12122201418104689,0.19360465116279327,0.24064293915040308
102,0.1946242611877287,0.23386875488106051,0.23886062857504697,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.12122201418104689,0.19360465116279327,0.24064293915040308
103,0.1946242611877287,0.23386875488106051,0.23886062857504697,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.12122201418104689,0.19360465116279327,0.24064293915040308
104,0.1946242611877287,0.23386875488106051,0.23886062857504697,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.12122201418104689,0.19360465116279327,0.24064293915040308
105,0.1946242611877287,0.23386875488106051,0.23886062857504697,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.12122201418104689,0.19360465116279327,0.24064293915040308
106,0.1946242611877287,0.23386875488106051,0.23886062857504697,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.12122201418104689,0.19360465116279327,0.24064293915040308
107,0.1946242611877287,0.23386875488106051,0.23886062857504697,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.12122201418104689,0.19360465116279327,0.24064293915040308
108,0.1946242611877287,0.23386875488106051,0.23886062857504697,363700,0,0,smac,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_smac_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_smac_roc_auc_holdout,0.12122201418104689,0.19360465116279327,0.24064293915040308
