iteration,experiment_id,experiment_source,raw_experiment_id,dataset_id,model,optimizer,metric,problem_type,mitigation,reshuffling,inner_split,selection_set_size,repetition,outer_fold,random_state,outer_n_folds,outer_n_repeats,val_performance,normalized_val_loss,retrain_test_loss,normalized_retrain_test_loss,ensembled_test_loss,normalized_ensembled_test_loss,retrain_meta_overfitting,ensemble_meta_overfitting,retrain_regret,ensemble_regret,retrain_overtuning,ensemble_overtuning,relative_retrain_overtuning,relative_ensemble_overtuning,normalized_retrain_overtuning,normalized_ensemble_overtuning,val_loss
48,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
49,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
50,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
51,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
52,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
53,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
54,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
55,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
56,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
57,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
58,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
59,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2299964356723414,0.2600009075250429,0.2344703125989404,0.0518585470568298,0.2340165058994869,0.03909026297085953,0.004473876926599,0.0040200702271455,0.0076197310931466,0.0083479325411063,0.0037782046140532,0.0015513856934799,inf,inf,0.010111851768161699,0.004179104477611781,0.2299964356723414
60,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
61,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
62,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
63,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
64,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
65,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
66,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
67,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
68,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
69,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
70,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
71,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
72,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
73,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
74,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
75,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2314137376081753,0.2635403393334128,0.2431137471769001,0.0749915263811997,0.2385123583173271,0.05120113717128683,0.0117000095687248,0.0070986207091517,0.0162631656711063,0.0128437849589464,0.0124216391920128,0.00604723811132,inf,inf,0.03324483109253137,0.01628997867803881,0.2314137376081753
76,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2306442642903163,0.2616187316166212,0.2420161681828735,0.0720540051971528,0.237119277286447,0.04744847192608392,0.0113719038925571,0.0064750129961306,0.0151655866770796,0.0114507039280663,0.0113240601979862,0.0046541570804399,inf,inf,0.03030730990848447,0.012537313432835883,0.2306442642903163
77,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2306442642903163,0.2616187316166212,0.2420161681828735,0.0720540051971528,0.237119277286447,0.04744847192608392,0.0113719038925571,0.0064750129961306,0.0151655866770796,0.0114507039280663,0.0113240601979862,0.0046541570804399,inf,inf,0.03030730990848447,0.012537313432835883,0.2306442642903163
78,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2280036367619107,0.25502428562611545,0.2434936783671402,0.07600836063721626,0.237910800599447,0.04958066808813089,0.0154900416052294,0.0099071638375363,0.0166430968613463,0.0122422272410663,0.0128015703822529,0.0054456803934399,inf,inf,0.03426166534854793,0.014669509594882847,0.2280036367619107
79,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2280036367619107,0.25502428562611545,0.2434936783671402,0.07600836063721626,0.237910800599447,0.04958066808813089,0.0154900416052294,0.0099071638375363,0.0166430968613463,0.0122422272410663,0.0128015703822529,0.0054456803934399,inf,inf,0.03426166534854793,0.014669509594882847,0.2280036367619107
80,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2280036367619107,0.25502428562611545,0.2434936783671402,0.07600836063721626,0.237910800599447,0.04958066808813089,0.0154900416052294,0.0099071638375363,0.0166430968613463,0.0122422272410663,0.0128015703822529,0.0054456803934399,inf,inf,0.03426166534854793,0.014669509594882847,0.2280036367619107
81,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2280036367619107,0.25502428562611545,0.2434936783671402,0.07600836063721626,0.237910800599447,0.04958066808813089,0.0154900416052294,0.0099071638375363,0.0166430968613463,0.0122422272410663,0.0128015703822529,0.0054456803934399,inf,inf,0.03426166534854793,0.014669509594882847,0.2280036367619107
82,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2280036367619107,0.25502428562611545,0.2434936783671402,0.07600836063721626,0.237910800599447,0.04958066808813089,0.0154900416052294,0.0099071638375363,0.0166430968613463,0.0122422272410663,0.0128015703822529,0.0054456803934399,inf,inf,0.03426166534854793,0.014669509594882847,0.2280036367619107
83,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2280036367619107,0.25502428562611545,0.2434936783671402,0.07600836063721626,0.237910800599447,0.04958066808813089,0.0154900416052294,0.0099071638375363,0.0166430968613463,0.0122422272410663,0.0128015703822529,0.0054456803934399,inf,inf,0.03426166534854793,0.014669509594882847,0.2280036367619107
84,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2280036367619107,0.25502428562611545,0.2434936783671402,0.07600836063721626,0.237910800599447,0.04958066808813089,0.0154900416052294,0.0099071638375363,0.0166430968613463,0.0122422272410663,0.0128015703822529,0.0054456803934399,inf,inf,0.03426166534854793,0.014669509594882847,0.2280036367619107
85,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2280036367619107,0.25502428562611545,0.2434936783671402,0.07600836063721626,0.237910800599447,0.04958066808813089,0.0154900416052294,0.0099071638375363,0.0166430968613463,0.0122422272410663,0.0128015703822529,0.0054456803934399,inf,inf,0.03426166534854793,0.014669509594882847,0.2280036367619107
86,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2280036367619107,0.25502428562611545,0.2434936783671402,0.07600836063721626,0.237910800599447,0.04958066808813089,0.0154900416052294,0.0099071638375363,0.0166430968613463,0.0122422272410663,0.0128015703822529,0.0054456803934399,inf,inf,0.03426166534854793,0.014669509594882847,0.2280036367619107
87,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2280036367619107,0.25502428562611545,0.2434936783671402,0.07600836063721626,0.237910800599447,0.04958066808813089,0.0154900416052294,0.0099071638375363,0.0166430968613463,0.0122422272410663,0.0128015703822529,0.0054456803934399,inf,inf,0.03426166534854793,0.014669509594882847,0.2280036367619107
88,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2274925059431429,0.25374783730381745,0.2429237815817801,0.07448310925319156,0.2380479979737002,0.049950248756218646,0.0154312756386372,0.0105554920305572,0.0160732000759863,0.0123794246153196,0.0122316735968929,0.0055828777676931,inf,inf,0.03273641396452349,0.015039090262970628,0.2274925059431429
89,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2274925059431429,0.25374783730381745,0.2429237815817801,0.07448310925319156,0.2380479979737002,0.049950248756218646,0.0154312756386372,0.0105554920305572,0.0160732000759863,0.0123794246153196,0.0122316735968929,0.0055828777676931,inf,inf,0.03273641396452349,0.015039090262970628,0.2274925059431429
90,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2274925059431429,0.25374783730381745,0.2429237815817801,0.07448310925319156,0.2380479979737002,0.049950248756218646,0.0154312756386372,0.0105554920305572,0.0160732000759863,0.0123794246153196,0.0122316735968929,0.0055828777676931,inf,inf,0.03273641396452349,0.015039090262970628,0.2274925059431429
91,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2274925059431429,0.25374783730381745,0.2429237815817801,0.07448310925319156,0.2380479979737002,0.049950248756218646,0.0154312756386372,0.0105554920305572,0.0160732000759863,0.0123794246153196,0.0122316735968929,0.0055828777676931,inf,inf,0.03273641396452349,0.015039090262970628,0.2274925059431429
92,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2274925059431429,0.25374783730381745,0.2429237815817801,0.07448310925319156,0.2380479979737002,0.049950248756218646,0.0154312756386372,0.0105554920305572,0.0160732000759863,0.0123794246153196,0.0122316735968929,0.0055828777676931,inf,inf,0.03273641396452349,0.015039090262970628,0.2274925059431429
93,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,0,0,78,3,3,0.2274925059431429,0.25374783730381745,0.2429237815817801,0.07448310925319156,0.2380479979737002,0.049950248756218646,0.0154312756386372,0.0105554920305572,0.0160732000759863,0.0123794246153196,0.0122316735968929,0.0055828777676931,inf,inf,0.03273641396452349,0.015039090262970628,0.2274925059431429
